_key,ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,,2569356727,plays
8853,2024-07-08T21:04:11Z,ios,189846,US,2600:387:f:711b::7,Lonely Weekend,,Golden Hour,spotify:track:3420nZEhm99I1bLc6Yx4XH,,,,clickrow,endplay,FALSE,TRUE,FALSE,1720472461,FALSE,,,
8854,2024-07-08T21:07:03Z,ios,171386,US,2600:387:f:711b::7,Wonder Woman,,Golden Hour,spotify:track:38UCGIpo273uGgdBXbi992,,,,clickrow,endplay,FALSE,TRUE,FALSE,1720472651,FALSE,,,
8855,2024-07-08T21:10:36Z,ios,213693,US,66.219.222.22,High Horse,,Golden Hour,spotify:track:2U2Z1IXnmJIvlknWizFykZ,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1720472823,FALSE,,,
8856,2024-07-08T21:13:54Z,ios,198453,US,66.219.222.22,Golden Hour,,Golden Hour,spotify:track:0pMfPzdRiPAoSM9yWF4OcT,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720473035,FALSE,,,
8857,2024-07-08T21:18:01Z,ios,245789,US,2600:387:f:711b::7,Rainbow,,Golden Hour,spotify:track:79qxwHypONUt3AFq0WPpT9,,,,trackdone,endplay,FALSE,TRUE,FALSE,1720473234,FALSE,,,
8858,2024-07-08T22:47:18Z,ios,111943,US,66.219.222.22,affection,,we just need some time together,spotify:track:4EtgDIWb8Wm5mnaK701c0C,,,,clickrow,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1720473481,FALSE,,,
8859,2024-07-08T22:52:08Z,ios,242543,US,66.219.222.22,feelz,,feelz,spotify:track:3kofbhXJJrHrcBaTstmNvh,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1720478886,FALSE,,,
8860,2024-07-09T00:37:40Z,ios,52415,US,108.147.35.66,Lovers,,Lovers,spotify:track:6q8onrzcka32nGVrnWYGBQ,,,,clickrow,endplay,FALSE,TRUE,FALSE,1720485387,FALSE,,,
8861,2024-07-09T00:37:42Z,ios,1416,US,108.147.35.66,I Hope (feat. Charlie Puth),,Goldmine,spotify:track:5cYFwgA5dHoqR3xGnlr9ew,,,,clickrow,endplay,FALSE,TRUE,FALSE,1720485461,FALSE,,,
8862,2024-07-09T00:41:17Z,ios,215773,US,108.147.35.66,Lovers,,Lovers,spotify:track:6q8onrzcka32nGVrnWYGBQ,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1720485462,FALSE,,,
8863,2024-07-09T00:45:19Z,ios,246538,US,108.147.35.66,You're Not Good Enough,,Cupid Deluxe,spotify:track:7vcNp4cj4uF4AyX5aKY4Ps,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1720485671,FALSE,,,
8864,2024-07-09T00:48:45Z,ios,207133,US,108.147.35.66,Adore You,,Fine Line,spotify:track:3jjujdWJ72nww5eGnfs2E7,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1720485919,FALSE,,,
8865,2024-07-09T00:51:52Z,ios,193058,US,108.147.35.66,Team,,Pure Heroine,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720486120,FALSE,,,
8866,2024-07-09T00:54:47Z,ios,180026,US,108.147.35.66,Southern Nights,,Southern Nights,spotify:track:7kv7zBjMtVf0eIJle2VZxn,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720486307,FALSE,,,
8867,2024-07-09T00:58:14Z,ios,212640,US,108.147.35.66,"Forever and Ever, Amen",,Always & Forever,spotify:track:1ipcb9qXpSHWhSUvdxJhsx,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720486482,FALSE,,,
8868,2024-07-09T01:01:09Z,ios,152866,US,108.147.35.66,Mammas Don't Let Your Babies Grow up to Be Cowboys,,Waylon & Willie,spotify:track:7nVQ8mo77KaUvhUQzh4vMy,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720486689,FALSE,,,
8869,2024-07-09T01:04:11Z,ios,186653,US,108.147.35.66,I Go to the Barn Because I Like The,,Everything All The Time,spotify:track:74Ce6AExI71YEqAFz9UkMr,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720486864,FALSE,,,
8870,2024-07-09T01:04:41Z,ios,34670,US,108.147.35.66,I Hope (feat. Charlie Puth),,Goldmine,spotify:track:5cYFwgA5dHoqR3xGnlr9ew,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1720487045,FALSE,,,
8871,2024-07-09T01:04:41Z,ios,998,US,108.147.35.66,i was all over her,,melanchole,spotify:track:6mSnSuOhgHHohqeBw76jRV,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1720487081,FALSE,,,
8872,2024-07-09T01:04:43Z,ios,1439,US,108.147.35.66,Have You Seen Her,,20 Greatest Hits,spotify:track:3hRJmeg1d5bXdmUylhZbiO,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1720487082,FALSE,,,
8873,2024-07-09T01:04:50Z,ios,6919,US,108.147.35.66,Suivre le soleil,,Amazona,spotify:track:3ej9CjmXF3FvJDmWP0us2m,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1720487084,FALSE,,,
8874,2024-07-09T01:04:51Z,ios,1114,US,108.147.35.66,Ooh La La,,Ooh La La,spotify:track:4lJ6YVXQ0jUk5ILu0PSrA4,,,,fwdbtn,fwdbtn,FALSE,TRUE,FALSE,1720487091,FALSE,,,
8875,2024-07-09T01:13:30Z,ios,352720,US,108.147.35.66,Human Sacrifice,,Atavista,spotify:track:6SdwTlnOy0hcfXmkwQrSw2,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1720487092,FALSE,,,
8876,2024-07-09T01:16:34Z,ios,189000,US,108.147.35.66,Vienna,,Vienna,spotify:track:1I9htETbx6XBkh0kyCz5uW,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720487605,FALSE,,,
8877,2024-07-09T01:19:42Z,ios,193048,US,108.147.35.66,All the Debts I Owe,,Caamp,spotify:track:6gwMhuVPNWwFTTKHKRtJun,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720487789,FALSE,,,
8878,2024-07-09T01:20:32Z,ios,54808,US,108.147.35.66,Forever You and Me,,Forever You and Me,spotify:track:4GUaG3df9nbrj77GKEB76j,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1720487976,FALSE,,,
8879,2024-07-09T01:23:48Z,ios,197200,US,108.147.35.66,Somebody Told Me,,Hot Fuss,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,,,,fwdbtn,trackdone,FALSE,FALSE,FALSE,1720488032,FALSE,,,
8880,2024-07-09T01:28:10Z,ios,209254,US,108.147.35.66,Love Sick Doctor,,Thunder Jackson,spotify:track:7dZGKKXuq4xqJYvO0ubGUl,,,,trackdone,trackdone,FALSE,FALSE,FALSE,1720488223,FALSE,,,
8881,2024-07-09T01:29:38Z,ios,92709,US,108.147.35.66,Meet you at the Graveyard,,"Clean Sheets, dirty walls",spotify:track:2vXSHAPCNpWZ7DNFDkEDMz,,,,trackdone,fwdbtn,FALSE,TRUE,FALSE,1720488485,FALSE,,,
8882,2024-07-09T01:33:31Z,ios,715,US,66.219.222.22,"Good Luck, Babe!",,"Good Luck, Babe!",spotify:track:0WbMK4wrZ1wFSty9F7FCgu,,,,trackdone,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1720488809,FALSE,,,
8883,2024-07-09T02:07:06Z,ios,233411,US,66.219.222.22,One Of Us,,The Visitors,spotify:track:40IHflbrHcOuC8ZcYxUSAC,,,,fwdbtn,unexpected-exit,FALSE,FALSE,FALSE,1720488579,FALSE,,,
8884,2024-07-09T03:30:09Z,ios,179308,US,66.219.222.22,feelz,,feelz,spotify:track:3kofbhXJJrHrcBaTstmNvh,,,,trackdone,endplay,TRUE,TRUE,FALSE,1720479128,FALSE,,,
8885,2024-07-09T03:34:04Z,ios,235225,US,66.219.222.22,affection,,we just need some time together,spotify:track:4EtgDIWb8Wm5mnaK701c0C,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1720495809,FALSE,,,
8886,2024-07-09T03:37:59Z,ios,235225,US,66.219.222.22,affection,,we just need some time together,spotify:track:4EtgDIWb8Wm5mnaK701c0C,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720496044,FALSE,,,
8887,2024-07-09T12:47:56Z,ios,52768,US,66.219.222.22,affection,,we just need some time together,spotify:track:4EtgDIWb8Wm5mnaK701c0C,,,,trackdone,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1720496279,FALSE,,,
8888,2024-07-09T12:50:47Z,ios,147980,US,66.219.222.22,Rainbow,,Golden Hour,spotify:track:79qxwHypONUt3AFq0WPpT9,,,,clickrow,endplay,FALSE,TRUE,FALSE,1720529298,FALSE,,,
8889,2024-07-09T12:54:06Z,ios,199050,US,66.219.222.22,It Can't Be Over,,"Boo York, Boo York (Original Motion Picture Soundtrack)",spotify:track:0mw1JvNXpPf1kJdrd2ATVd,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720529447,FALSE,,,
8890,2024-07-09T12:57:28Z,ios,200010,US,66.219.222.22,Boyfriend,,BTR,spotify:track:1rKBOL9kJfX1Y4C3QaOvRH,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720529646,FALSE,,,
8891,2024-07-09T13:01:16Z,ios,228600,US,66.219.222.22,8TEEN,,American Teen,spotify:track:5bgwqaRSS3M8WHWruHgSL5,,,,clickrow,trackdone,FALSE,FALSE,FALSE,1720529848,FALSE,,,
8892,2024-07-09T13:02:40Z,ios,82320,US,66.219.222.22,Electric Love,,Dopamine,spotify:track:2GiJYvgVaD2HtM8GqD9EgQ,,,,trackdone,endplay,FALSE,TRUE,FALSE,1720530076,FALSE,,,
8893,2024-07-09T13:09:53Z,ios,433170,US,66.219.222.22,Malibu,,Younger Now,spotify:track:1UZOjK1BwmwWU14Erba9CZ,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720530160,FALSE,,,
8894,2024-07-09T14:48:37Z,ios,3550,US,2600:387:15:2a19::7,Malibu 1992,,How Will You Know If You Never Try,spotify:track:0nMqu5vN44GNv8UOQxmBJK,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720530593,FALSE,,,
8895,2024-07-09T14:52:28Z,ios,231906,US,2600:387:15:2a19::7,Malibu,,Younger Now,spotify:track:1UZOjK1BwmwWU14Erba9CZ,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1720536517,FALSE,,,
8896,2024-07-09T17:07:42Z,ios,148820,US,66.219.222.22,Touch My Body,,E=MC2,spotify:track:2aEuXA1KswHlCGPOuPmCOW,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720544713,FALSE,,,
8897,2024-07-09T17:09:56Z,ios,134140,US,66.219.222.22,Mercy Mercy - Remastered 2002,,Out Of Our Heads,spotify:track:1XYnzNHGG50lDNHVotRkyX,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720544862,FALSE,,,
8898,2024-07-09T17:15:38Z,ios,330190,US,66.219.222.22,Don't Treat Me Bad (2024 Remaster),,Firehouse,spotify:track:4lbhQdbiTpNP7GowZG8KsM,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720544996,FALSE,,,
8899,2024-07-09T17:17:00Z,ios,75030,US,66.219.222.22,We Belong Together,,The Emancipation of Mimi,spotify:track:3LmvfNUQtglbTrydsdIqFU,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720545338,FALSE,,,
8900,2024-07-09T17:18:19Z,ios,78580,US,66.219.222.22,I Love My Boyfriend,,The Loneliest Girl,spotify:track:6Sb49DdwbBrVEEtG8OGpGT,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720545420,FALSE,,,
8901,2024-07-09T17:19:55Z,ios,96170,US,66.219.222.22,Velvet Elvis,,Golden Hour,spotify:track:65krgqLiZqW12PZAUQ9l2x,,,,clickrow,endplay,FALSE,TRUE,FALSE,1720545499,FALSE,,,
8902,2024-07-09T17:22:19Z,ios,144550,US,66.219.222.22,Butterflies,,Golden Hour,spotify:track:30VHURM5NOfoZmqp2iKawS,,,,clickrow,endplay,FALSE,TRUE,FALSE,1720545595,FALSE,,,
8903,2024-07-09T23:53:55Z,ios,183306,US,108.147.35.66,Brown Eyed Girl,,Blowin' Your Mind!,spotify:track:3yrSvpt2l1xhsV9Em88Pul,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1720569039,FALSE,,,
8904,2024-07-09T23:57:36Z,ios,226600,US,108.147.35.66,Night Changes,,FOUR,spotify:track:5O2P9iiztwhomNh8xkR9lJ,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720569229,FALSE,,,
8905,2024-07-10T00:00:23Z,ios,172213,US,108.147.35.66,Lights Up,,Fine Line,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720569450,FALSE,,,
8906,2024-07-10T00:04:14Z,ios,236466,US,108.147.35.66,Sweet Disposition,,Conditions,spotify:track:6bUAaVkmBr9xrsWkeTLu03,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720569617,FALSE,,,
8907,2024-07-10T00:07:18Z,ios,189786,US,108.147.35.66,Canyon Moon,,Fine Line,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720569848,FALSE,,,
8908,2024-07-10T00:11:24Z,ios,232693,US,108.147.35.66,Dancing in the Moonlight,,Onka's Big Moka,spotify:track:3Fzlg5r1IjhLk2qRw667od,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720570033,FALSE,,,
8909,2024-07-10T00:11:29Z,ios,9449,US,108.147.35.66,Television / So Far So Good,,Apricot Princess,spotify:track:27rZYxE4l21wTaovX4WTnI,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1720570280,FALSE,,,
8910,2024-07-10T00:11:31Z,ios,1996,US,108.147.35.66,Satellite,,Harry's House,spotify:track:0rzaRSujxA0bKyjJl6vHYq,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720570290,FALSE,,,
8911,2024-07-10T00:11:34Z,ios,2345,US,108.147.35.66,Play That Song,,a girl a bottle a boat,spotify:track:77hjM9bMmgfTGJXv14UFmi,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720570292,FALSE,,,
8912,2024-07-10T00:11:35Z,ios,1253,US,108.147.35.66,More Than A Woman,,Greatest,spotify:track:49OMJ1prsRA7ZYgrAjz70c,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720570295,FALSE,,,
8913,2024-07-10T00:11:37Z,ios,1695,US,108.147.35.66,Babydoll,,"Don't Forget About Me, Demos",spotify:track:7yNf9YjeO5JXUE3JEBgnYc,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720570296,FALSE,,,
8914,2024-07-10T00:11:39Z,ios,1834,US,108.147.35.66,Fuck You,,"It's Not Me, It's You",spotify:track:1GCbc1vpkZA2zhjsSFhmHT,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720570298,FALSE,,,
8915,2024-07-10T00:11:41Z,ios,1578,US,108.147.35.66,Respect,,I Never Loved a Man the Way I Love You,spotify:track:7s25THrKz86DM225dOYwnr,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720570299,FALSE,,,
8916,2024-07-10T00:15:33Z,ios,233866,US,108.147.35.66,On Melancholy Hill,,Plastic Beach,spotify:track:0q6LuUqGLUiCPP1cbdwFs3,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1720570301,FALSE,,,
8917,2024-07-10T00:18:16Z,ios,167773,US,108.147.35.66,Undercover Martyn,,Tourist History,spotify:track:0bePGTDjn0XuEKoN7rOMvV,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720570528,FALSE,,,
8918,2024-07-10T00:19:12Z,ios,60256,US,108.147.35.66,On Top Of The World,,Night Visions,spotify:track:6KuHjfXHkfnIjdmcIvt9r0,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1720570691,FALSE,,,
8919,2024-07-10T00:24:46Z,ios,211933,US,108.147.35.66,Over the Rainbow,,Alone In Iz World,spotify:track:3oQomOPRNQ5NVFUmLJHbAV,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1720570752,FALSE,,,
8920,2024-07-10T00:27:38Z,ios,177954,US,108.147.35.66,Late Night Talking,,Harry's House,spotify:track:1qEmFfgcLObUfQm0j1W2CK,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720571080,FALSE,,,
8921,2024-07-10T00:30:10Z,ios,157485,US,108.147.35.66,Home,,Home,spotify:track:68mOSKT4uBkKddEAhlMO61,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720571253,FALSE,,,
8922,2024-07-10T00:35:36Z,ios,149788,US,108.147.35.66,Back On 74,,Volcano,spotify:track:19kHhX6f6EfLU7rcO3RqjO,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1720571405,FALSE,,,
8923,2024-07-10T00:35:38Z,ios,975,US,108.147.35.66,"Sunflower, Vol. 6",,Fine Line,spotify:track:6iYMfxznTBlcVOgRHab2W0,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720571737,FALSE,,,
8924,2024-07-10T00:35:39Z,ios,1416,US,108.147.35.66,Good Life,,Waking Up,spotify:track:6OtCIsQZ64Vs1EbzztvAv4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720571738,FALSE,,,
8925,2024-07-10T00:35:41Z,ios,1462,US,108.147.35.66,Sweet Caroline,,Sweet Caroline,spotify:track:62AuGbAkt8Ox2IrFFb8GKV,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720571740,FALSE,,,
8926,2024-07-10T00:35:42Z,ios,1393,US,108.147.35.66,Sports,,Sports,spotify:track:77G0k1La0c5Dw8bAFANcyp,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720571741,FALSE,,,
8927,2024-07-10T00:35:47Z,ios,3924,US,108.147.35.66,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",,Hands All Over,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720571743,FALSE,,,
8928,2024-07-10T00:39:15Z,ios,208905,US,108.147.35.66,Golden,,Fine Line,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1720571748,FALSE,,,
8929,2024-07-10T00:41:04Z,ios,28381,US,108.147.35.66,Don't Stop - 2004 Remaster,,Rumours,spotify:track:4bEb3KE4mSKlTFjtWJQBqO,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1720571950,FALSE,,,
8930,2024-07-10T00:41:06Z,ios,1741,US,108.147.35.66,Hold Back The River,,Chaos And The Calm,spotify:track:7tmtOEDxPN7CWaQWBsG1DY,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572064,FALSE,,,
8931,2024-07-10T00:41:06Z,ios,162,US,108.147.35.66,Notion,,Notion,spotify:track:0sTlGEld0h8kIPZaKDYUf4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572066,FALSE,,,
8932,2024-07-10T00:41:07Z,ios,2229,US,108.147.35.66,Supalonely (feat. Gus Dapperton),,Hey u x,spotify:track:3GZoWLVbmxcBys6g0DLFLf,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572066,FALSE,,,
8933,2024-07-10T00:41:10Z,ios,1137,US,108.147.35.66,Kokomo,,The Very Best Of The Beach Boys: Sounds Of Summer,spotify:track:5qHYXcVvc9xsFB2uH7GpMN,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572070,FALSE,,,
8934,2024-07-10T00:41:10Z,ios,1369,US,108.147.35.66,What Makes You Beautiful,,Up All Night,spotify:track:4cluDES4hQEUhmXj6TXkSo,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572068,FALSE,,,
8935,2024-07-10T00:41:11Z,ios,975,US,108.147.35.66,The Lazy Song,,Doo-Wops & Hooligans,spotify:track:1ExfPZEiahqhLyajhybFeS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572071,FALSE,,,
8936,2024-07-10T00:44:37Z,ios,196520,US,108.147.35.66,Wait a Minute!,,ARDIPITHECUS,spotify:track:0y60itmpH0aPKsFiGxmtnh,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1720572072,FALSE,,,
8937,2024-07-10T00:47:11Z,ios,95008,US,108.147.35.66,Friday I'm in Love,,Wish,spotify:track:263aNAQCeFSWipk896byo6,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1720572272,FALSE,,,
8938,2024-07-10T00:47:12Z,ios,1300,US,108.147.35.66,Uptown Funk (feat. Bruno Mars),,Uptown Special,spotify:track:32OlwWuMpZ6b0aN2RZOeMS,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572432,FALSE,,,
8939,2024-07-10T00:47:13Z,ios,1277,US,108.147.35.66,Drag Me Down,,Made In The A.M.,spotify:track:2K87XMYnUMqLcX3zvtAF4G,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572433,FALSE,,,
8940,2024-07-10T00:47:16Z,ios,1764,US,108.147.35.66,We're Going to Be Friends,,White Blood Cells,spotify:track:13lZDbwonGhOflQLQIfdtZ,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572434,FALSE,,,
8941,2024-07-10T00:51:36Z,ios,260893,US,108.147.35.66,Angeleyes,,Voulez-Vous,spotify:track:7rWgGyRK7RAqAAXy4bLft9,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1720572436,FALSE,,,
8942,2024-07-10T00:52:09Z,ios,37996,US,108.147.35.66,Espresso,,Espresso,spotify:track:2qSkIjg1o9h3YT9RAgYN75,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1720572690,FALSE,,,
8943,2024-07-10T00:52:44Z,ios,35224,US,108.147.35.66,Wish I Knew You,,Men Amongst Mountains,spotify:track:2EWpa5XnAuSn0sIkSSIhYk,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572730,FALSE,,,
8944,2024-07-10T00:52:46Z,ios,1393,US,108.147.35.66,Tear in My Heart,,Blurryface,spotify:track:3bnVBN67NBEzedqQuWrpP4,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572765,FALSE,,,
8945,2024-07-10T00:52:47Z,ios,0,US,108.147.35.66,Chocolate,,The 1975,spotify:track:44Ljlpy44mHvLJxcYUvTK0,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572766,FALSE,,,
8946,2024-07-10T00:52:49Z,ios,673,US,108.147.35.66,Hold My Hand,,I Cry When I Laugh,spotify:track:3iAD903jI8tHlM6Cn1zMax,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572767,FALSE,,,
8947,2024-07-10T00:52:50Z,ios,0,US,108.147.35.66,"Happy - From ""Despicable Me 2""",,G I R L,spotify:track:60nZcImufyMA1MKQY3dcCH,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572770,FALSE,,,
8948,2024-07-10T00:53:26Z,ios,26168,US,108.147.35.66,Fire and the Flood,,Dream Your Life Away - Special Edition,spotify:track:6liNJDyWJjyHAgDnAX95bw,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572771,FALSE,,,
8949,2024-07-10T00:53:29Z,ios,1811,US,108.147.35.66,Line Without a Hook,,Montgomery Ricky,spotify:track:5NvOZCjZaGGGL597exlQWv,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572808,FALSE,,,
8950,2024-07-10T01:07:07Z,ios,18924,US,66.219.222.22,Amber,,From Chaos,spotify:track:6Fe3Flc9SjE03pqwD6PVQl,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720572809,FALSE,,,
8951,2024-07-10T01:11:25Z,ios,258834,US,66.219.222.22,Lean on Me,,Still Bill,spotify:track:3M8FzayQWtkvOhqMn2V4T2,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1720573628,FALSE,,,
8952,2024-07-10T01:15:21Z,ios,241426,US,66.219.222.22,Sunny,,Boney M.,spotify:track:6ZAjI9aHoLSulTp73m7liv,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720573880,FALSE,,,
8953,2024-07-10T01:18:19Z,ios,183306,US,66.219.222.22,Brown Eyed Girl,,Blowin' Your Mind!,spotify:track:3yrSvpt2l1xhsV9Em88Pul,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720574116,FALSE,,,
8954,2024-07-10T01:19:18Z,ios,63006,US,66.219.222.22,Night Changes,,FOUR,spotify:track:5O2P9iiztwhomNh8xkR9lJ,,,,trackdone,fwdbtn,TRUE,TRUE,FALSE,1720574294,FALSE,,,
8955,2024-07-10T01:19:20Z,ios,2410,US,66.219.222.22,Lights Up,,Fine Line,spotify:track:4jAIqgrPjKLTY9Gbez25Qb,,,,fwdbtn,fwdbtn,TRUE,TRUE,FALSE,1720574358,FALSE,,,
8956,2024-07-10T01:23:15Z,ios,236466,US,66.219.222.22,Sweet Disposition,,Conditions,spotify:track:6bUAaVkmBr9xrsWkeTLu03,,,,fwdbtn,trackdone,TRUE,FALSE,FALSE,1720574360,FALSE,,,
8957,2024-07-10T01:24:59Z,ios,108448,US,66.219.222.22,Canyon Moon,,Fine Line,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,,,,trackdone,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1720574590,FALSE,,,
8958,2024-07-10T02:58:49Z,ios,123170,US,66.219.222.22,Golden Hour,,Golden Hour,spotify:track:0pMfPzdRiPAoSM9yWF4OcT,,,,clickrow,unexpected-exit-while-paused,FALSE,FALSE,FALSE,1720545739,FALSE,,,
8959,2024-07-10T03:51:44Z,ios,141376,US,66.219.222.22,Lust,,Life of a Dark Rose,spotify:track:7oJrVhiTPZGBXWPwhxjy9S,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720582849,FALSE,,,
8960,2024-07-10T03:51:55Z,ios,10590,US,66.219.222.22,Best Friend,,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,spotify:track:7jdzEA44GdSp4laVCF3Ztw,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720583504,FALSE,,,
8961,2024-07-10T03:55:44Z,ios,230373,US,66.219.222.22,Dress,,reputation,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1720583515,FALSE,,,
8962,2024-07-10T03:59:35Z,ios,230373,US,66.219.222.22,Dress,,reputation,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,,,,trackdone,trackdone,TRUE,FALSE,FALSE,1720583744,FALSE,,,
8963,2024-07-10T17:08:53Z,ios,68113,US,66.219.222.22,Dress,,reputation,spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,,,,trackdone,unexpected-exit-while-paused,TRUE,FALSE,FALSE,1720583975,FALSE,,,
8964,2024-07-10T17:12:26Z,ios,205952,US,66.219.222.22,Malibu,,Younger Now,spotify:track:1UZOjK1BwmwWU14Erba9CZ,,,,clickrow,endplay,TRUE,TRUE,FALSE,1720631339,FALSE,,,
8965,2024-07-10T17:16:20Z,ios,235225,US,66.219.222.22,affection,,we just need some time together,spotify:track:4EtgDIWb8Wm5mnaK701c0C,,,,clickrow,trackdone,TRUE,FALSE,FALSE,1720631546,FALSE,,,
